"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Clonidine Hydrochloride","63629-9269-1",".2 mg/1","TABLET","ORAL","ANDA202297","Bryant Ranch Prepack","63629-9269","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","1000 TABLET in 1 BOTTLE (63629-9269-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","66267-061-30",".1 mg/1","TABLET","ORAL","ANDA078895","NuCare Pharmaceuticals, Inc.","66267-061","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/28/2016","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (66267-061-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","66267-061-60",".1 mg/1","TABLET","ORAL","ANDA078895","NuCare Pharmaceuticals, Inc.","66267-061","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/28/2016","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (66267-061-60)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","66267-061-90",".1 mg/1","TABLET","ORAL","ANDA078895","NuCare Pharmaceuticals, Inc.","66267-061","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/28/2016","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (66267-061-90)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","66267-464-90",".3 mg/1","TABLET","ORAL","ANDA078895","NuCare Pharmaceuticals, Inc.","66267-464","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/15/2016","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (66267-464-90)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","67046-1552-3",".2 mg/1","TABLET","ORAL","ANDA202297","Coupler LLC","67046-1552","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/09/2025","N/A","ANDA","30 TABLET in 1 BLISTER PACK (67046-1552-3)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","67296-2120-1",".1 mg/1","TABLET","ORAL","ANDA078895","Redpharm Drug","67296-2120","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/24/2020","N/A","ANDA","500 TABLET in 1 BOTTLE, PLASTIC (67296-2120-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","68001-237-03",".1 mg/1","TABLET","ORAL","ANDA070974","BluePoint Laboratories","68001-237","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/03/1995","N/A","ANDA","500 TABLET in 1 BOTTLE (68001-237-03)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","68001-237-00",".1 mg/1","TABLET","ORAL","ANDA070974","BluePoint Laboratories","68001-237","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/03/1995","N/A","ANDA","100 TABLET in 1 BOTTLE (68001-237-00)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","68001-238-00",".2 mg/1","TABLET","ORAL","ANDA070975","BluePoint Laboratories","68001-238","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/03/1995","N/A","ANDA","100 TABLET in 1 BOTTLE (68001-238-00)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","68001-238-03",".2 mg/1","TABLET","ORAL","ANDA070975","BluePoint Laboratories","68001-238","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/03/1995","N/A","ANDA","500 TABLET in 1 BOTTLE (68001-238-03)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","68001-239-00",".3 mg/1","TABLET","ORAL","ANDA070976","BluePoint Laboratories","68001-239","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/03/1995","N/A","ANDA","100 TABLET in 1 BOTTLE (68001-239-00)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine hydrochloride","68001-568-06",".1 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA209686","BluePoint Laboratories","68001-568","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/24/2023","N/A","ANDA","60 TABLET, EXTENDED RELEASE in 1 BOTTLE (68001-568-06)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68071-2210-6",".1 mg/1","TABLET","ORAL","ANDA091368","NuCare Pharmaceuticals,Inc.","68071-2210","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/07/2020","N/A","ANDA","60 TABLET in 1 BOTTLE (68071-2210-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","68071-2699-1",".1 mg/1","TABLET","ORAL","ANDA070974","NuCare Pharmaceuticals,Inc.","68071-2699","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/18/2022","N/A","ANDA","100 TABLET in 1 BOTTLE (68071-2699-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68071-3016-9",".2 mg/1","TABLET","ORAL","ANDA091368","NuCare Pharmaceuticals,Inc.","68071-3016","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/27/2018","N/A","ANDA","90 TABLET in 1 BOTTLE (68071-3016-9)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68071-3016-6",".2 mg/1","TABLET","ORAL","ANDA091368","NuCare Pharmaceuticals,Inc.","68071-3016","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","08/27/2018","N/A","ANDA","60 TABLET in 1 BOTTLE (68071-3016-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68071-3625-3",".1 mg/1","TABLET","ORAL","ANDA078895","NuCare Pharmaceuticals,Inc.","68071-3625","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/12/2024","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (68071-3625-3)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","68071-3625-6",".1 mg/1","TABLET","ORAL","ANDA078895","NuCare Pharmaceuticals,Inc.","68071-3625","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/13/2024","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (68071-3625-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","68071-3625-2",".1 mg/1","TABLET","ORAL","ANDA078895","NuCare Pharmaceuticals,Inc.","68071-3625","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/13/2026","N/A","ANDA","120 TABLET in 1 BOTTLE, PLASTIC (68071-3625-2)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine Hydrochloride","68071-4661-9",".1 mg/1","TABLET","ORAL","ANDA070974","NuCare Pharmaceuticals,Inc.","68071-4661","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/12/2018","N/A","ANDA","90 TABLET in 1 BOTTLE (68071-4661-9)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","68071-4661-2",".1 mg/1","TABLET","ORAL","ANDA070974","NuCare Pharmaceuticals,Inc.","68071-4661","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/17/2025","N/A","ANDA","120 TABLET in 1 BOTTLE (68071-4661-2)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","68180-606-07",".1 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA209285","Lupin Pharmaceuticals, Inc.","68180-606","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/07/2018","N/A","ANDA","60 TABLET, EXTENDED RELEASE in 1 BOTTLE (68180-606-07)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-7145-9",".1 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-7145","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/23/2018","N/A","ANDA","90 TABLET in 1 BOTTLE (68788-7145-9)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-7145-6",".1 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-7145","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/23/2018","N/A","ANDA","60 TABLET in 1 BOTTLE (68788-7145-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-7145-3",".1 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-7145","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/23/2018","N/A","ANDA","30 TABLET in 1 BOTTLE (68788-7145-3)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-7145-1",".1 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-7145","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/23/2018","N/A","ANDA","100 TABLET in 1 BOTTLE (68788-7145-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8080-9",".2 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-8080","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/05/2021","N/A","ANDA","90 TABLET in 1 BOTTLE (68788-8080-9)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8080-3",".2 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-8080","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/05/2021","N/A","ANDA","30 TABLET in 1 BOTTLE (68788-8080-3)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8080-6",".2 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-8080","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/05/2021","N/A","ANDA","60 TABLET in 1 BOTTLE (68788-8080-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8163-6",".3 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-8163","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/04/2022","N/A","ANDA","60 TABLET in 1 BOTTLE (68788-8163-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8163-9",".3 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-8163","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/04/2022","N/A","ANDA","90 TABLET in 1 BOTTLE (68788-8163-9)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8163-1",".3 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-8163","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/04/2022","N/A","ANDA","100 TABLET in 1 BOTTLE (68788-8163-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8163-3",".3 mg/1","TABLET","ORAL","ANDA091368","Preferred Pharmaceuticals Inc.","68788-8163","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/04/2022","N/A","ANDA","30 TABLET in 1 BOTTLE (68788-8163-3)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8494-3",".1 mg/1","TABLET","ORAL","ANDA078895","Preferred Pharmaceuticals Inc.","68788-8494","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/26/2023","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (68788-8494-3)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8494-9",".1 mg/1","TABLET","ORAL","ANDA078895","Preferred Pharmaceuticals Inc.","68788-8494","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/26/2023","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (68788-8494-9)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8494-6",".1 mg/1","TABLET","ORAL","ANDA078895","Preferred Pharmaceuticals Inc.","68788-8494","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/26/2023","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (68788-8494-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","68788-8494-1",".1 mg/1","TABLET","ORAL","ANDA078895","Preferred Pharmaceuticals Inc.","68788-8494","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/26/2023","N/A","ANDA","100 TABLET in 1 BOTTLE, PLASTIC (68788-8494-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","70069-044-01",".1 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA211433","Somerset Therapeutics, LLC","70069-044","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/04/2025","N/A","ANDA","60 TABLET, EXTENDED RELEASE in 1 BOTTLE (70069-044-01)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","70518-1035-4",".1 mg/1","TABLET","ORAL","ANDA091368","REMEDYREPACK INC.","70518-1035","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/26/2025","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (70518-1035-4)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","70518-1035-5",".1 mg/1","TABLET","ORAL","ANDA091368","REMEDYREPACK INC.","70518-1035","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (70518-1035-5)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","70518-1035-6",".1 mg/1","TABLET","ORAL","ANDA091368","REMEDYREPACK INC.","70518-1035","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","180 TABLET in 1 BOTTLE, PLASTIC (70518-1035-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","70518-2203-1",".3 mg/1","TABLET","ORAL","ANDA078895","REMEDYREPACK INC.","70518-2203","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/15/2023","N/A","ANDA","30 TABLET in 1 BLISTER PACK (70518-2203-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","70518-3162-1",".1 mg/1","TABLET","ORAL","ANDA078895","REMEDYREPACK INC.","70518-3162","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/27/2023","N/A","ANDA","30 TABLET in 1 BLISTER PACK (70518-3162-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","70518-3162-5",".1 mg/1","TABLET","ORAL","ANDA078895","REMEDYREPACK INC.","70518-3162","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/12/2025","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (70518-3162-5)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","70518-3162-7",".1 mg/1","TABLET","ORAL","ANDA078895","REMEDYREPACK INC.","70518-3162","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2026","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (70518-3162-7)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","70518-3162-6",".1 mg/1","TABLET","ORAL","ANDA078895","REMEDYREPACK INC.","70518-3162","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/31/2025","N/A","ANDA","180 TABLET in 1 BOTTLE, PLASTIC (70518-3162-6)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"clonidine hydrochloride","70518-3162-4",".1 mg/1","TABLET","ORAL","ANDA078895","REMEDYREPACK INC.","70518-3162","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/15/2024","N/A","ANDA","180 TABLET in 1 BOTTLE, PLASTIC (70518-3162-4)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2027"
"Clonidine Hydrochloride","70518-3295-1",".2 mg/1","TABLET","ORAL","ANDA202297","REMEDYREPACK INC.","70518-3295","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2025","N/A","ANDA","180 TABLET in 1 BOTTLE, PLASTIC (70518-3295-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","70518-3295-0",".2 mg/1","TABLET","ORAL","ANDA202297","REMEDYREPACK INC.","70518-3295","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/14/2021","N/A","ANDA","30 TABLET in 1 BLISTER PACK (70518-3295-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","70518-4342-0",".1 mg/1","TABLET","ORAL","ANDA070974","REMEDYREPACK INC.","70518-4342","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/18/2025","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (70518-4342-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","70518-4342-1",".1 mg/1","TABLET","ORAL","ANDA070974","REMEDYREPACK INC.","70518-4342","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/19/2025","N/A","ANDA","30 TABLET in 1 BLISTER PACK (70518-4342-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","70518-4357-0",".2 mg/1","TABLET","ORAL","ANDA070975","REMEDYREPACK INC.","70518-4357","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/16/2025","N/A","ANDA","30 TABLET in 1 BLISTER PACK (70518-4357-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","70518-4379-0",".3 mg/1","TABLET","ORAL","ANDA202297","REMEDYREPACK INC.","70518-4379","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2025","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (70518-4379-0)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","71034-001-60",".1 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA209757","Xiamen LP Pharmaceutical Co., Ltd.","71034-001","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/01/2017","N/A","ANDA","60 TABLET, EXTENDED RELEASE in 1 BOTTLE (71034-001-60)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","71205-218-20",".2 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","71205-218","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2019","N/A","ANDA","20 TABLET in 1 BOTTLE, PLASTIC (71205-218-20)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","71205-218-30",".2 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","71205-218","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2019","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (71205-218-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","71205-218-90",".2 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","71205-218","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2019","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (71205-218-90)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","71205-218-60",".2 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","71205-218","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2019","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (71205-218-60)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","71205-570-90",".1 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","71205-570","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/26/2021","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (71205-570-90)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","71205-570-12",".1 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","71205-570","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/26/2021","N/A","ANDA","12 TABLET in 1 BOTTLE, PLASTIC (71205-570-12)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","71205-570-30",".1 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","71205-570","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/26/2021","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (71205-570-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
